,Repository_Name,Owner,Description,URL,Programming_Language,Creation_Date,Last_Updated_Date,Number_of_Stars,Number_of_Forks,Number_of_Open_Issues,License_Type
799,machine-learning-with-python-logistic-regression-3211129,LinkedInLearning,This is a LinkedIn Learning repo for Machine Learning with Python: Logistic Regeression.,https://github.com/LinkedInLearning/machine-learning-with-python-logistic-regression-3211129,,2022-06-30T21:02:10Z,2024-09-23T13:22:44Z,15,231,5,Other
800,MachineLearningTutorial,SpikeKing,机器学习笔记,https://github.com/SpikeKing/MachineLearningTutorial,Python,2018-04-04T08:23:44Z,2023-08-28T03:11:52Z,42,34,1,
801,machine_learning_and_neuroscience,llSourcell,"This is the code for ""Machine Learning & Neuroscience"" By Siraj Raval on Youtube",https://github.com/llSourcell/machine_learning_and_neuroscience,JavaScript,2018-02-08T03:53:56Z,2024-07-06T02:51:09Z,129,51,0,GNU General Public License v2.0
802,Disease-Prediction-using-Django-and-machine-learning,anuj-glitch,**A end to end project - Powered by Django and Machine Learning**  - This project aims to provide a web platform to predict the occurrences of disease on the basis of various symptoms. The user can select various symptoms and can find the diseases and consult to the doctor online.,https://github.com/anuj-glitch/Disease-Prediction-using-Django-and-machine-learning,CSS,2020-01-09T12:23:50Z,2024-10-04T11:45:32Z,259,77,16,Apache License 2.0
803,MLBox,AxeldeRomblay,MLBox is a powerful Automated Machine Learning python library. ,https://github.com/AxeldeRomblay/MLBox,Python,2017-06-01T16:59:24Z,2024-10-03T04:06:37Z,1493,274,29,Other
804,machine-learning-implemetation-python,bamtak,Basic Machine Learning implementation with python,https://github.com/bamtak/machine-learning-implemetation-python,Jupyter Notebook,2019-11-28T18:07:14Z,2024-09-14T17:51:23Z,100,56,0,
805,machine-learning,ImagingInformatics,Repository for activities of the machine learning committee,https://github.com/ImagingInformatics/machine-learning,Jupyter Notebook,2017-04-18T15:56:31Z,2024-09-18T16:01:18Z,65,40,1,
806,machine_learning_code,Wasim37,机器学习与深度学习算法示例,https://github.com/Wasim37/machine_learning_code,Jupyter Notebook,2017-11-27T14:43:27Z,2024-07-10T09:08:12Z,98,43,0,
807,PythonForMachineLearning,anikannal,This is a repository for the Python For Machine Learning Course on xcelerator,https://github.com/anikannal/PythonForMachineLearning,Jupyter Notebook,2020-04-07T04:09:27Z,2022-05-07T10:31:06Z,12,136,0,Apache License 2.0
808,DL-ML-project,roguesir,Deep Learning and Machine Learning project,https://github.com/roguesir/DL-ML-project,Python,2017-07-15T04:33:56Z,2024-09-16T08:28:00Z,118,95,2,
809,Machine-Learning,anubhavshrimal,"The projects I do in Machine Learning with PyTorch, keras, Tensorflow, scikit learn and Python.",https://github.com/anubhavshrimal/Machine-Learning,Jupyter Notebook,2017-05-13T16:41:49Z,2024-10-05T20:06:13Z,119,31,0,MIT License
810,machine-learning-example,ruohaiweb,,https://github.com/ruohaiweb/machine-learning-example,Jupyter Notebook,2021-05-22T15:26:41Z,2024-09-25T12:31:09Z,68,50,0,Apache License 2.0
811,machine-learning-exercises,zzlyw,The exercises about machine learning course.,https://github.com/zzlyw/machine-learning-exercises,Matlab,2017-10-26T03:45:56Z,2024-05-20T04:52:58Z,118,39,0,
812,caret-machine-learning,tobigithub,Practical examples for the R caret machine learning package,https://github.com/tobigithub/caret-machine-learning,R,2015-11-03T18:47:53Z,2024-08-24T23:42:18Z,67,50,36,MIT License
813,machine-learning-projects,anooshac,,https://github.com/anooshac/machine-learning-projects,Python,2016-06-21T21:26:30Z,2023-10-09T10:14:28Z,61,52,3,
814,suiron,kendricktan,Machine Learning for RC Cars,https://github.com/kendricktan/suiron,Python,2016-09-13T14:44:18Z,2024-09-07T08:47:56Z,705,78,3,MIT License
815,moviebox,klaudiosinani,Machine learning movie recommending system,https://github.com/klaudiosinani/moviebox,Python,2018-01-23T20:37:19Z,2024-09-23T14:20:54Z,524,55,4,MIT License
816,NakedTensor,jostmey,Bare bone examples of machine learning in TensorFlow,https://github.com/jostmey/NakedTensor,Python,2016-09-08T16:49:07Z,2024-05-20T04:14:34Z,2424,146,1,Apache License 2.0
817,machine_learning_examples,nithyadurai87,machine_learning_examples,https://github.com/nithyadurai87/machine_learning_examples,HTML,2018-11-10T06:04:16Z,2024-09-01T11:13:01Z,69,49,1,
818,machine_learning_economics,sekhansen,Machine Learning for Economics,https://github.com/sekhansen/machine_learning_economics,Jupyter Notebook,2018-10-10T15:30:06Z,2024-08-24T13:23:50Z,83,46,0,
819,Machine-Learning-Tutorial-Chinese,nl8590687,专门面向中文用户的机器学习相关的学习资料大集合,https://github.com/nl8590687/Machine-Learning-Tutorial-Chinese,,2018-10-20T05:38:19Z,2024-09-22T13:22:20Z,147,46,0,Other
820,eo-learn,sentinel-hub,Earth observation processing framework for machine learning in Python,https://github.com/sentinel-hub/eo-learn,Python,2018-05-31T09:08:08Z,2024-10-01T16:36:22Z,1118,300,3,MIT License
821,logparser,logpai,"A machine learning toolkit for log parsing [ICSE'19, DSN'16]",https://github.com/logpai/logparser,Python,2015-08-05T11:32:39Z,2024-10-05T00:44:15Z,1574,552,0,Other
822,lab-revisiting-machine-learning,ironhack-labs,,https://github.com/ironhack-labs/lab-revisiting-machine-learning,,2020-11-15T01:46:34Z,2023-11-18T03:10:53Z,0,514,20,
823,Titanic-Machine-Learning-from-Disaster,ashishpatel26,"Start here if... You're new to data science and machine learning, or looking for a simple intro to the Kaggle prediction competitions.  Competition Description The sinking of the RMS Titanic is one of the most infamous shipwrecks in history.  On April 15, 1912, during her maiden voyage, the Titanic sank after colliding with an iceberg, killing 1502 out of 2224 passengers and crew. This sensational tragedy shocked the international community and led to better safety regulations for ships.  One of the reasons that the shipwreck led to such loss of life was that there were not enough lifeboats for the passengers and crew. Although there was some element of luck involved in surviving the sinking, some groups of people were more likely to survive than others, such as women, children, and the upper-class.  In this challenge, we ask you to complete the analysis of what sorts of people were likely to survive. In particular, we ask you to apply the tools of machine learning to predict which passengers survived the tragedy.  Practice Skills Binary classification Python and R basics",https://github.com/ashishpatel26/Titanic-Machine-Learning-from-Disaster,Jupyter Notebook,2018-03-23T12:35:52Z,2024-09-30T14:34:59Z,75,78,1,
824,neoml,neoml-lib,Machine learning framework for both deep learning and traditional algorithms,https://github.com/neoml-lib/neoml,C++,2020-06-14T17:37:36Z,2024-10-02T21:00:13Z,766,126,32,Apache License 2.0
825,machine-learning-Andrew-Ng,qinhanmin2014,Machine learning online course from Andrew Ng.,https://github.com/qinhanmin2014/machine-learning-Andrew-Ng,HTML,2018-10-15T13:16:15Z,2024-09-09T14:37:17Z,74,59,0,
826,MachineLearning,luanshiyinyang,机器学习,https://github.com/luanshiyinyang/MachineLearning,Python,2018-11-27T10:53:15Z,2024-09-21T17:09:56Z,39,28,0,
827,awesome-machine-learning-jupyter-notebooks-for-colab,toxtli,A curated list of Machine Learning and Deep Learning tutorials in Jupyter Notebook format ready to run in Google Colaboratory,https://github.com/toxtli/awesome-machine-learning-jupyter-notebooks-for-colab,Jupyter Notebook,2019-10-14T01:50:30Z,2024-09-12T13:23:04Z,284,71,0,
828,Repo-2017,RubensZimbres,"My first Python repo with codes in Machine Learning, NLP and Deep Learning with Keras and Theano",https://github.com/RubensZimbres/Repo-2017,Python,2016-12-17T13:21:20Z,2024-08-23T04:14:47Z,1191,678,1,
829,MachineLearningTopic,jiajia0,机器学习笔记,https://github.com/jiajia0/MachineLearningTopic,Python,2017-12-19T14:26:49Z,2024-04-17T10:14:12Z,30,37,0,
830,quantum-machine-learning,sonamghosh,This repo is to contain material from the University of Toronto Quantum Machine Learning Course by Prof. Peter Wittek on edX ,https://github.com/sonamghosh/quantum-machine-learning,Jupyter Notebook,2019-02-05T08:08:02Z,2024-01-17T09:14:59Z,79,47,1,
831,machine-learning-market-maker,mmargenot,Implementation of a Bayesian-style market maker in the vein of 'Intelligent Market-Making in Artificial Financial Markets' by Sanmay Das,https://github.com/mmargenot/machine-learning-market-maker,Python,2015-10-15T04:34:04Z,2024-09-19T21:10:47Z,103,52,1,
832,Machine-Learning-in-Python-Workshop,snrazavi,My workshop on machine learning using python language to implement different algorithms,https://github.com/snrazavi/Machine-Learning-in-Python-Workshop,Jupyter Notebook,2017-12-13T17:24:24Z,2024-07-24T22:07:21Z,117,64,0,
833,Malicious-Web-Content-Detection-Using-Machine-Learning,philomathic-guy,Chrome extension for detecting phishing web sites,https://github.com/philomathic-guy/Malicious-Web-Content-Detection-Using-Machine-Learning,Python,2017-01-13T10:29:33Z,2024-10-04T16:21:20Z,234,76,7,MIT License
834,mli-resources,h2oai,H2O.ai Machine Learning Interpretability Resources,https://github.com/h2oai/mli-resources,Jupyter Notebook,2017-10-19T20:56:24Z,2024-08-22T12:05:01Z,481,131,4,
835,machinelearning-datascience,chesterheng,Complete Machine Learning and Data Science: Zero to Mastery,https://github.com/chesterheng/machinelearning-datascience,Jupyter Notebook,2020-05-10T09:38:22Z,2024-09-27T07:32:41Z,170,86,0,
836,ML,RubixML,A high-level machine learning and deep learning library for the PHP language.,https://github.com/RubixML/ML,PHP,2018-02-14T07:20:19Z,2024-10-04T11:40:51Z,2025,182,63,MIT License
837,awesome-ml-courses,luspr,Awesome free machine learning and AI courses with video lectures.,https://github.com/luspr/awesome-ml-courses,,2020-05-08T20:41:59Z,2024-10-05T08:31:49Z,2692,281,3,
838,Introduction-to-Artificial-Intelligence-Machine-Learning,aailabkaist,Apache 2.0 License,https://github.com/aailabkaist/Introduction-to-Artificial-Intelligence-Machine-Learning,Jupyter Notebook,2016-08-03T17:48:27Z,2024-10-03T23:07:48Z,146,72,0,
839,Machine-Learning-Masters,fsiddh,"This repository consists content, assignments, assignments solution and study material provided by ineoron ML masters course",https://github.com/fsiddh/Machine-Learning-Masters,Jupyter Notebook,2020-03-02T11:19:12Z,2024-10-03T19:07:33Z,134,36,61,
840,Grokking-Machine-Learning,edualgo,This repo aims to contain different machine learning use cases along with the descriptions to the model architectures,https://github.com/edualgo/Grokking-Machine-Learning,Jupyter Notebook,2020-11-12T02:19:34Z,2024-10-04T20:13:06Z,64,49,2,MIT License
841,Machine-Learning-Notes,julianyulu,Lecture Notes of Andrew Ng's Machine Learning Course ,https://github.com/julianyulu/Machine-Learning-Notes,,2017-12-20T15:57:44Z,2024-09-29T12:13:15Z,90,42,0,
842,Harvard-Robust-Machine-Learning,kojino,Repository for CS282R: Robust Machine Learning at Harvard University.,https://github.com/kojino/Harvard-Robust-Machine-Learning,Jupyter Notebook,2018-02-01T17:27:26Z,2024-09-13T01:15:18Z,68,60,1,
843,Python-Machine-Learning-By-Example-Third-Edition,PacktPublishing,"Python Machine Learning By Example Third Edition, published by Packt",https://github.com/PacktPublishing/Python-Machine-Learning-By-Example-Third-Edition,Python,2020-02-21T08:52:21Z,2024-10-05T15:57:22Z,138,93,3,MIT License
844,graphpipe,oracle,Machine Learning Model Deployment Made Simple,https://github.com/oracle/graphpipe,Makefile,2018-06-27T18:31:23Z,2024-07-25T15:11:56Z,720,103,13,Other
845,bitpredict,cbyn,Machine learning for high frequency bitcoin price prediction,https://github.com/cbyn/bitpredict,Python,2015-08-18T22:51:10Z,2024-09-28T09:48:57Z,757,220,0,MIT License
846,tensorwatch,microsoft,"Debugging, monitoring and visualization for Python Machine Learning and Data Science",https://github.com/microsoft/tensorwatch,Jupyter Notebook,2019-05-15T08:29:34Z,2024-10-04T14:29:48Z,3413,362,53,MIT License
847,TensorFlow-Machine-Learning-Projects,PacktPublishing,,https://github.com/PacktPublishing/TensorFlow-Machine-Learning-Projects,Jupyter Notebook,2018-07-02T04:14:29Z,2024-08-23T21:08:44Z,107,65,111,MIT License
848,ML_prep,AstronomerAmber,Machine Learning interview prep guide,https://github.com/AstronomerAmber/ML_prep,Jupyter Notebook,2018-10-29T06:36:20Z,2024-09-02T21:48:10Z,406,90,1,
849,udemy-the-complete-machine-learning-course-with-python,anthonyng2,Please see the readme file for more info,https://github.com/anthonyng2/udemy-the-complete-machine-learning-course-with-python,Jupyter Notebook,2017-11-14T00:51:41Z,2024-05-23T05:34:28Z,105,133,0,
850,machine-learning,michaelzph,machine learning in action,https://github.com/michaelzph/machine-learning,Jupyter Notebook,2017-01-06T05:49:09Z,2023-06-10T10:29:23Z,19,63,1,
851,Machine-Learning,VincentGranville,Material related to my book Intuitive Machine Learning. Some of this material is also featured in my new book Synthetic Data and Generative AI.,https://github.com/VincentGranville/Machine-Learning,Python,2022-01-08T20:34:01Z,2024-09-29T00:54:48Z,98,31,4,
852,qml,qmlcode,QML: Quantum Machine Learning,https://github.com/qmlcode/qml,Python,2017-04-22T04:48:38Z,2024-09-28T07:17:00Z,199,84,37,MIT License
853,Machine-Learning-In-Action,xyxxmb,,https://github.com/xyxxmb/Machine-Learning-In-Action,HTML,2018-02-28T08:40:00Z,2024-04-01T04:17:29Z,88,52,0,
854,myLearn,myazi,machine learning algorithm,https://github.com/myazi/myLearn,C++,2017-05-07T08:37:31Z,2024-07-28T06:43:42Z,162,62,1,
855,C-machine-learning,JianxGao,C语言手撕机器学习/深度学习算法,https://github.com/JianxGao/C-machine-learning,C,2020-10-05T13:14:45Z,2024-09-04T01:21:16Z,113,37,4,
856,bootcamp_python,42-AI,Bootcamp to learn Python for Machine Learning,https://github.com/42-AI/bootcamp_python,TeX,2019-08-07T15:17:59Z,2024-10-03T13:51:46Z,408,128,7,Other
857,skforecast,JoaquinAmatRodrigo,Time series forecasting with machine learning models,https://github.com/JoaquinAmatRodrigo/skforecast,Python,2021-02-10T11:40:34Z,2024-10-04T13:00:29Z,1095,125,20,"BSD 3-Clause ""New"" or ""Revised"" License"
858,privacy,tensorflow,Library for training machine learning models with privacy for training data,https://github.com/tensorflow/privacy,Python,2018-12-21T18:46:46Z,2024-09-30T02:35:31Z,1927,448,122,Apache License 2.0
859,Machine-Learning-A-Z,MonicaGS,Machine learning A-Z course from Udemy,https://github.com/MonicaGS/Machine-Learning-A-Z,Python,2018-07-24T02:58:54Z,2024-08-15T19:57:52Z,40,75,1,
860,kaggle-titanic,agconti,"A tutorial for Kaggle's Titanic: Machine Learning from Disaster competition. Demonstrates basic data munging, analysis, and visualization techniques. Shows examples of supervised machine learning techniques. ",https://github.com/agconti/kaggle-titanic,Jupyter Notebook,2013-05-01T01:30:58Z,2024-10-01T11:04:36Z,870,674,1,Apache License 2.0
861,federated-learning-lib,IBM,A library for federated learning (a distributed machine learning process) in an enterprise environment.,https://github.com/IBM/federated-learning-lib,Python,2020-06-19T17:19:21Z,2024-09-30T12:49:57Z,495,134,24,Other
862,machineJS,ClimbsRocks,[UNMAINTAINED] Automated machine learning- just give it a data file! Check out the production-ready version of this project at ClimbsRocks/auto_ml,https://github.com/ClimbsRocks/machineJS,Python,2015-07-30T04:10:08Z,2024-07-25T15:09:59Z,408,64,56,
863,datumbox-framework,datumbox,Datumbox is an open-source Machine Learning framework written in Java which allows the rapid development of Machine Learning and Statistical applications.,https://github.com/datumbox/datumbox-framework,Java,2014-10-18T18:10:08Z,2024-09-15T17:21:07Z,1085,282,2,Apache License 2.0
864,Coursera-Practical-Machine-Learning,sallyblockchain,Repo for Coursera.com online course: Practical Machine Learning,https://github.com/sallyblockchain/Coursera-Practical-Machine-Learning,R,2014-11-30T19:35:55Z,2024-04-20T15:48:31Z,21,96,0,
865,Open3D-ML,isl-org,An extension of Open3D to address 3D Machine Learning tasks,https://github.com/isl-org/Open3D-ML,Python,2020-07-01T22:33:57Z,2024-10-02T10:07:03Z,1824,313,118,Other
866,ml-art-colabs,dvschultz,A list of Machine Learning Art Colabs,https://github.com/dvschultz/ml-art-colabs,Jupyter Notebook,2020-03-14T05:43:55Z,2024-09-29T17:54:10Z,826,137,7,
867,math_of_machine_learning,llSourcell,"This is the code for ""Mathematcs of Machine Learning"" by Siraj Raval on Youtube ",https://github.com/llSourcell/math_of_machine_learning,Jupyter Notebook,2018-03-17T15:24:39Z,2024-05-28T18:56:02Z,99,49,2,
868,awesome-automl-papers,hibayesian,"A curated list of automated machine learning papers, articles, tutorials, slides and projects",https://github.com/hibayesian/awesome-automl-papers,,2017-11-20T08:19:19Z,2024-10-01T13:18:45Z,3998,695,2,Apache License 2.0
869,are-we-learning-yet,anowell,How ready is Rust for Machine Learning?,https://github.com/anowell/are-we-learning-yet,Rust,2016-06-22T04:11:18Z,2024-09-30T19:06:54Z,443,62,14,Creative Commons Attribution 4.0 International
870,machine_learning,tarunlnmiit,,https://github.com/tarunlnmiit/machine_learning,Jupyter Notebook,2019-08-31T09:46:54Z,2023-11-28T16:43:33Z,4,120,0,
871,TensorComprehensions,facebookresearch,A domain specific language to express machine learning workloads.,https://github.com/facebookresearch/TensorComprehensions,C++,2018-02-06T17:11:07Z,2024-09-30T15:19:05Z,1759,211,90,Apache License 2.0
872,best-of-atomistic-machine-learning,JuDFTteam,🏆 A ranked list of awesome atomistic machine learning projects ⚛️🧬💎.,https://github.com/JuDFTteam/best-of-atomistic-machine-learning,,2023-06-09T20:42:35Z,2024-10-04T11:51:08Z,372,35,27,Creative Commons Attribution Share Alike 4.0 International
873,machine-learning-coursera,ahawker,Machine Learning (Spring 2014),https://github.com/ahawker/machine-learning-coursera,Matlab,2014-08-03T18:58:21Z,2023-12-23T06:24:32Z,63,47,1,
874,Machine-Learning-Competition-2020,pddasig,SPWLA PDDA’s 1st Petrophysical Data-Driven Analytics Contest -- Sonic Log Synthesis,https://github.com/pddasig/Machine-Learning-Competition-2020,Jupyter Notebook,2020-01-07T02:54:33Z,2024-09-07T11:08:20Z,67,59,0,
875,Machine-Learning,kurtispykes,All content related to machine learning from my blog,https://github.com/kurtispykes/Machine-Learning,Jupyter Notebook,2020-07-08T08:11:14Z,2024-04-27T04:41:28Z,117,28,0,
876,UWP-MachineLearning-Sample,XamlBrewer,Demonstrates how to use ML.NET to implement some Machine Learning use cases in UWP.,https://github.com/XamlBrewer/UWP-MachineLearning-Sample,C#,2018-12-31T09:18:41Z,2024-09-16T14:32:07Z,88,26,2,
877,DeepForest,weecology,Python Package for Airborne RGB machine learning,https://github.com/weecology/DeepForest,Python,2018-03-07T20:22:58Z,2024-10-06T06:52:22Z,491,172,67,MIT License
878,IBM-final-project-Machine-Learning,Moeinh77,Final project of IBM's course https://www.coursera.org/learn/machine-learning-with-python on coursera,https://github.com/Moeinh77/IBM-final-project-Machine-Learning,Jupyter Notebook,2019-02-01T14:21:07Z,2024-08-12T06:42:17Z,38,95,4,
879,Machine-Learning-in-Java,PacktPublishing,Machine-Learning-in-Java_code,https://github.com/PacktPublishing/Machine-Learning-in-Java,Java,2016-05-05T10:47:30Z,2024-06-23T13:43:21Z,62,59,2,MIT License
880,machine-learning-notes,luozhouyang,A repository to save my machine learning notes.,https://github.com/luozhouyang/machine-learning-notes,Jupyter Notebook,2018-08-10T04:12:45Z,2024-07-30T03:36:58Z,70,45,0,Apache License 2.0
881,ML-examples,HanXiaoyang,some machine learning examples,https://github.com/HanXiaoyang/ML-examples,Jupyter Notebook,2016-05-09T09:21:04Z,2024-02-29T04:48:55Z,77,122,3,
882,Online-Courses-Learning,MrinmoiHossain,"Contains the online course about Data Science, Machine Learning, Programming Language, Operating System, Mechanial Engineering, Mathematics and Robotics provided by Coursera, Udacity, Linkedin Learning, Udemy and edX.",https://github.com/MrinmoiHossain/Online-Courses-Learning,JavaScript,2018-08-12T18:52:29Z,2024-09-26T12:15:44Z,391,481,1,MIT License
883,mldb,mldbai,MLDB is the Machine Learning Database,https://github.com/mldbai/mldb,C++,2015-12-08T16:34:16Z,2024-10-05T14:41:34Z,666,102,28,Apache License 2.0
884,Machine-Learning-Foundations-and-Techniques,WangYang-wy,Coursera 机器学习基石 机器学习技法 林轩田 课堂PPT、作业及课堂笔记。,https://github.com/WangYang-wy/Machine-Learning-Foundations-and-Techniques,,2018-01-12T09:55:50Z,2024-09-27T08:43:38Z,159,50,2,
885,MachineLearningNote,AlanConstantine,用python实现机器学习各种经典算法,https://github.com/AlanConstantine/MachineLearningNote,Jupyter Notebook,2018-05-02T04:06:25Z,2024-03-25T02:21:36Z,39,31,0,MIT License
886,awesome-machine-learning-robotics,Phylliade,A curated list of resources about Machine Learning for Robotics,https://github.com/Phylliade/awesome-machine-learning-robotics,,2017-06-06T15:38:41Z,2024-10-05T16:00:13Z,191,36,0,
887,Ensemble-Machine-Learning-Cookbook,PacktPublishing,"Ensemble Machine Learning Cookbook, published by Packt",https://github.com/PacktPublishing/Ensemble-Machine-Learning-Cookbook,Jupyter Notebook,2019-01-25T10:55:09Z,2024-09-24T07:30:09Z,57,61,1,MIT License
888,ramp,kvh,Rapid Machine Learning Prototyping in Python,https://github.com/kvh/ramp,Python,2012-05-04T08:22:19Z,2024-07-27T05:11:44Z,651,98,0,MIT License
889,js-ml-workshop,jctillman,A javascript machine learning tutorial.,https://github.com/jctillman/js-ml-workshop,JavaScript,2015-06-28T13:01:38Z,2024-01-03T15:45:04Z,47,215,1,
890,Machine-Learning-101,muhammadanas0716,"Data Science, Machine Learning, and Deep Learning. Projects, Tutorials and Cheatsheets.",https://github.com/muhammadanas0716/Machine-Learning-101,Jupyter Notebook,2022-08-28T14:22:59Z,2024-07-09T21:19:31Z,168,30,8,MIT License
891,Buku-Machine-Learning,diazzzz,,https://github.com/diazzzz/Buku-Machine-Learning,Jupyter Notebook,2021-10-08T17:20:53Z,2024-08-17T13:48:03Z,66,46,1,
892,Coursera-DeepLearning.AI-Stanford-University-Machine-Learning-Specialization,shantanu1109,"This Repository contains Solutions to the Quizes & Lab Assignments of the Machine Learning Specialization (2022) from Deeplearning.AI on Coursera taught by Andrew Ng, Eddy Shyu, Aarti Bagul, Geoff Ladwig.",https://github.com/shantanu1109/Coursera-DeepLearning.AI-Stanford-University-Machine-Learning-Specialization,Jupyter Notebook,2022-07-26T10:15:08Z,2024-10-05T15:02:36Z,105,64,0,MIT License
893,MLOps,raminmohammadi,Machine Learning In Production (MLOps),https://github.com/raminmohammadi/MLOps,Jupyter Notebook,2023-09-11T13:40:44Z,2024-09-29T20:06:26Z,67,189,6,Creative Commons Zero v1.0 Universal
894,hyperparameter-optimization,WillKoehrsen,Implementation of Bayesian Hyperparameter Optimization of Machine Learning Algorithms,https://github.com/WillKoehrsen/hyperparameter-optimization,Jupyter Notebook,2018-06-22T20:38:48Z,2024-10-05T07:33:21Z,620,325,5,
895,handson-ml3,ageron,"A series of Jupyter notebooks that walk you through the fundamentals of Machine Learning and Deep Learning in Python using Scikit-Learn, Keras and TensorFlow 2.",https://github.com/ageron/handson-ml3,Jupyter Notebook,2022-02-19T09:43:22Z,2024-10-06T08:02:18Z,7479,3016,101,Apache License 2.0
896,resolving-machine-learning-python,jsulopzs,,https://github.com/jsulopzs/resolving-machine-learning-python,Jupyter Notebook,2022-03-05T20:48:57Z,2024-09-21T16:00:56Z,94,49,0,MIT License
897,MachineLearningDOC,taylorlu,图像、人脸、OCR、语音相关算法整理,https://github.com/taylorlu/MachineLearningDOC,,2019-02-22T01:54:24Z,2024-09-11T06:19:31Z,64,25,0,
898,Java-Machine-Learning-for-Computer-Vision,PacktPublishing,"Java Machine Learning for Computer Vision [Video], Published By Packt",https://github.com/PacktPublishing/Java-Machine-Learning-for-Computer-Vision,Java,2018-03-07T11:11:37Z,2024-10-02T04:41:22Z,86,82,4,MIT License
899,machine-learning-with-python-logistic-regression-3211129,LinkedInLearning,This is a LinkedIn Learning repo for Machine Learning with Python: Logistic Regeression.,https://github.com/LinkedInLearning/machine-learning-with-python-logistic-regression-3211129,,2022-06-30T21:02:10Z,2024-09-23T13:22:44Z,15,231,5,Other
900,MachineLearningTutorial,SpikeKing,机器学习笔记,https://github.com/SpikeKing/MachineLearningTutorial,Python,2018-04-04T08:23:44Z,2023-08-28T03:11:52Z,42,34,1,
901,machine_learning_and_neuroscience,llSourcell,"This is the code for ""Machine Learning & Neuroscience"" By Siraj Raval on Youtube",https://github.com/llSourcell/machine_learning_and_neuroscience,JavaScript,2018-02-08T03:53:56Z,2024-07-06T02:51:09Z,129,51,0,GNU General Public License v2.0
902,Disease-Prediction-using-Django-and-machine-learning,anuj-glitch,**A end to end project - Powered by Django and Machine Learning**  - This project aims to provide a web platform to predict the occurrences of disease on the basis of various symptoms. The user can select various symptoms and can find the diseases and consult to the doctor online.,https://github.com/anuj-glitch/Disease-Prediction-using-Django-and-machine-learning,CSS,2020-01-09T12:23:50Z,2024-10-04T11:45:32Z,259,77,16,Apache License 2.0
903,MLBox,AxeldeRomblay,MLBox is a powerful Automated Machine Learning python library. ,https://github.com/AxeldeRomblay/MLBox,Python,2017-06-01T16:59:24Z,2024-10-03T04:06:37Z,1493,274,29,Other
904,machine-learning-implemetation-python,bamtak,Basic Machine Learning implementation with python,https://github.com/bamtak/machine-learning-implemetation-python,Jupyter Notebook,2019-11-28T18:07:14Z,2024-09-14T17:51:23Z,100,56,0,
905,machine-learning,ImagingInformatics,Repository for activities of the machine learning committee,https://github.com/ImagingInformatics/machine-learning,Jupyter Notebook,2017-04-18T15:56:31Z,2024-09-18T16:01:18Z,65,40,1,
906,machine_learning_code,Wasim37,机器学习与深度学习算法示例,https://github.com/Wasim37/machine_learning_code,Jupyter Notebook,2017-11-27T14:43:27Z,2024-07-10T09:08:12Z,98,43,0,
907,PythonForMachineLearning,anikannal,This is a repository for the Python For Machine Learning Course on xcelerator,https://github.com/anikannal/PythonForMachineLearning,Jupyter Notebook,2020-04-07T04:09:27Z,2022-05-07T10:31:06Z,12,136,0,Apache License 2.0
908,DL-ML-project,roguesir,Deep Learning and Machine Learning project,https://github.com/roguesir/DL-ML-project,Python,2017-07-15T04:33:56Z,2024-09-16T08:28:00Z,118,95,2,
909,Machine-Learning,anubhavshrimal,"The projects I do in Machine Learning with PyTorch, keras, Tensorflow, scikit learn and Python.",https://github.com/anubhavshrimal/Machine-Learning,Jupyter Notebook,2017-05-13T16:41:49Z,2024-10-05T20:06:13Z,119,31,0,MIT License
910,machine-learning-example,ruohaiweb,,https://github.com/ruohaiweb/machine-learning-example,Jupyter Notebook,2021-05-22T15:26:41Z,2024-09-25T12:31:09Z,68,50,0,Apache License 2.0
911,machine-learning-exercises,zzlyw,The exercises about machine learning course.,https://github.com/zzlyw/machine-learning-exercises,Matlab,2017-10-26T03:45:56Z,2024-05-20T04:52:58Z,118,39,0,
912,caret-machine-learning,tobigithub,Practical examples for the R caret machine learning package,https://github.com/tobigithub/caret-machine-learning,R,2015-11-03T18:47:53Z,2024-08-24T23:42:18Z,67,50,36,MIT License
913,machine-learning-projects,anooshac,,https://github.com/anooshac/machine-learning-projects,Python,2016-06-21T21:26:30Z,2023-10-09T10:14:28Z,61,52,3,
914,suiron,kendricktan,Machine Learning for RC Cars,https://github.com/kendricktan/suiron,Python,2016-09-13T14:44:18Z,2024-09-07T08:47:56Z,705,78,3,MIT License
915,moviebox,klaudiosinani,Machine learning movie recommending system,https://github.com/klaudiosinani/moviebox,Python,2018-01-23T20:37:19Z,2024-09-23T14:20:54Z,524,55,4,MIT License
916,NakedTensor,jostmey,Bare bone examples of machine learning in TensorFlow,https://github.com/jostmey/NakedTensor,Python,2016-09-08T16:49:07Z,2024-05-20T04:14:34Z,2424,146,1,Apache License 2.0
917,machine_learning_examples,nithyadurai87,machine_learning_examples,https://github.com/nithyadurai87/machine_learning_examples,HTML,2018-11-10T06:04:16Z,2024-09-01T11:13:01Z,69,49,1,
918,machine_learning_economics,sekhansen,Machine Learning for Economics,https://github.com/sekhansen/machine_learning_economics,Jupyter Notebook,2018-10-10T15:30:06Z,2024-08-24T13:23:50Z,83,46,0,
919,Machine-Learning-Tutorial-Chinese,nl8590687,专门面向中文用户的机器学习相关的学习资料大集合,https://github.com/nl8590687/Machine-Learning-Tutorial-Chinese,,2018-10-20T05:38:19Z,2024-09-22T13:22:20Z,147,46,0,Other
